id,num,gender,gender_label,gender_tj,letter,name_tj,name_cyrillic,name_latin,name_tj_raw,name_cyrillic_raw,name_latin_raw,is_official_permitted,legal_decree,is_enriched,matched_child_name_id,meaning,origin,attributes,history
tj_m_barzuya_194,194,male,Мужской,Писарона,Б,Барзуя,Барзуя,Barzuya,БАРЗУЯ,БАРЗУЯ,BARZUYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_barmak_195,195,male,Мужской,Писарона,Б,Бармак,Бармак,Barmak,БАРМАК,БАРМАК,BARMAK,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_barmoya_196,196,male,Мужской,Писарона,Б,Бармоя,Бармоя,Barmoya,БАРМОЯ,БАРМОЯ,BARMOYA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_baroz_197,197,male,Мужской,Писарона,Б,Бароз,Бароз,Baroz,БАРОЗ,БАРОЗ,BAROZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_baroznush_198,198,male,Мужской,Писарона,Б,Барознуш,Барознуш,Baroznush,БАРОЗНУШ,БАРОЗНУШ,BAROZNUSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_baronush_199,199,male,Мужской,Писарона,Б,Баронуш,Баронуш,Baronush,БАРОНУШ,БАРОНУШ,BARONUSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_barot_200,200,male,Мужской,Писарона,Б,Барот,Барот,Barot,БАРОТ,БАРОТ,BAROT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_barohim_201,201,male,Мужской,Писарона,Б,Бароҳим,Барохим,Barohim,БАРОҲИМ,БАРОХИМ,BAROHIM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_barumand_202,202,male,Мужской,Писарона,Б,Баруманд,Баруманд,Barumand,БАРУМАНД,БАРУМАНД,BARUMAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_basir_203,203,male,Мужской,Писарона,Б,Басир,Басир,Basir,БАСИР,БАСИР,BASIR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bastom_204,204,male,Мужской,Писарона,Б,Бастом,Бастом,Bastom,БАСТОМ,БАСТОМ,BASTOM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bastur_205,205,male,Мужской,Писарона,Б,Бастур,Бастур,Bastur,БАСТУР,БАСТУР,BASTUR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakht_206,206,male,Мужской,Писарона,Б,Бахт,Бахт,Bakht,БАХТ,БАХТ,BAKHT,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhtiyor_207,207,male,Мужской,Писарона,Б,Бахтиёр,Бахтиёр,Bakhtiyor,БАХТИЁР,БАХТИЁР,BAKHTIYOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhti_208,208,male,Мужской,Писарона,Б,Бахтӣ,Бахти,Bakhti,БАХТӢ,БАХТИ,BAKHTI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhtovar_209,209,male,Мужской,Писарона,Б,Бахтовар,Бахтовар,Bakhtovar,БАХТОВАР,БАХТОВАР,BAKHTOVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhtofar_210,210,male,Мужской,Писарона,Б,Бахтофар,Бахтофар,Bakhtofar,БАХТОФАР,БАХТОФАР,BAKHTOFAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhtofarid_211,211,male,Мужской,Писарона,Б,Бахтофарид,Бахтофарид,Bakhtofarid,БАХТОФАРИД,БАХТОФАРИД,BAKHTOFARID,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhtfizo_212,212,male,Мужской,Писарона,Б,Бахтфизо,Бахтфизо,Bakhtfizo,БАХТФИЗО,БАХТФИЗО,BAKHTFIZO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bakhshon_213,213,male,Мужской,Писарона,Б,Бахшон,Бахшон,Bakhshon,БАХШОН,БАХШОН,BAKHSHON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahman_214,214,male,Мужской,Писарона,Б,Баҳман,Бахман,Bahman,БАҲМАН,БАХМАН,BAHMAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahmanyor_215,215,male,Мужской,Писарона,Б,Баҳманёр,Бахманёр,Bahmanyor,БАҲМАНЁР,БАХМАНЁР,BAHMANYOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahovar_216,216,male,Мужской,Писарона,Б,Баҳовар,Баховар,Bahovar,БАҲОВАР,БАХОВАР,BAHOVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahodur_217,217,male,Мужской,Писарона,Б,Баҳодур,Баходур,Bahodur,БАҲОДУР,БАХОДУР,BAHODUR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahouddin_218,218,male,Мужской,Писарона,Б,Баҳоуддин,Бахоуддин,Bahouddin,БАҲОУДДИН,БАХОУДДИН,BAHOUDDIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahravar_219,219,male,Мужской,Писарона,Б,Баҳравар,Бахравар,Bahravar,БАҲРАВАР,БАХРАВАР,BAHRAVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahramand_220,220,male,Мужской,Писарона,Б,Баҳраманд,Бахраманд,Bahramand,БАҲРАМАНД,БАХРАМАНД,BAHRAMAND,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahriddin_221,221,male,Мужской,Писарона,Б,Баҳриддин,Бахриддин,Bahriddin,БАҲРИДДИН,БАХРИДДИН,BAHRIDDIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahrom_222,222,male,Мужской,Писарона,Б,Баҳром,Бахром,Bahrom,БАҲРОМ,БАХРОМ,BAHROM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahron_223,223,male,Мужской,Писарона,Б,Баҳрон,Бахрон,Bahron,БАҲРОН,БАХРОН,BAHRON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bahrullo_224,224,male,Мужской,Писарона,Б,Баҳрулло,Бахрулло,Bahrullo,БАҲРУЛЛО,БАХРУЛЛО,BAHRULLO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bashir_225,225,male,Мужской,Писарона,Б,Башир,Башир,Bashir,БАШИР,БАШИР,BASHIR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bashutan_226,226,male,Мужской,Писарона,Б,Башутан,Башутан,Bashutan,БАШУТАН,БАШУТАН,BASHUTAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bebok_227,227,male,Мужской,Писарона,Б,Бебок,Бебок,Bebok,БЕБОК,БЕБОК,BEBOK,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bevard_228,228,male,Мужской,Писарона,Б,Бевард,Бевард,Bevard,БЕВАРД,БЕВАРД,BEVARD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bedil_229,229,male,Мужской,Писарона,Б,Бедил,Бедил,Bedil,БЕДИЛ,БЕДИЛ,BEDIL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bedor_230,230,male,Мужской,Писарона,Б,Бедор,Бедор,Bedor,БЕДОР,БЕДОР,BEDOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bedordil_231,231,male,Мужской,Писарона,Б,Бедордил,Бедордил,Bedordil,БЕДОРДИЛ,БЕДОРДИЛ,BEDORDIL,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_bezhan_232,232,male,Мужской,Писарона,Б,Бежан,Бежан,Bezhan,БЕЖАН,БЕЖАН,BEZHAN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_beniyoz_233,233,male,Мужской,Писарона,Б,Бениёз,Бениёз,Beniyoz,БЕНИЁЗ,БЕНИЁЗ,BENIYOZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_behbud_234,234,male,Мужской,Писарона,Б,Беҳбуд,Бехбуд,Behbud,БЕҲБУД,БЕХБУД,BEHBUD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_behgu_235,235,male,Мужской,Писарона,Б,Беҳгӯ,Бехгу,Behgu,БЕҲГӮ,БЕХГУ,BEHGU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_behdovar_236,236,male,Мужской,Писарона,Б,Беҳдовар,Бехдовар,Behdovar,БЕҲДОВАР,БЕХДОВАР,BEHDOVAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_behdod_237,237,male,Мужской,Писарона,Б,Беҳдод,Бехдод,Behdod,БЕҲДОД,БЕХДОД,BEHDOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_m_behdust_238,238,male,Мужской,Писарона,Б,Беҳдӯст,Бехдуст,Behdust,БЕҲДӮСТ,БЕХДУСТ,BEHDUST,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
